filename,extension,owner,permissions,size,created,modified,has_sensitive_keyword,label
/mnt/mounts/research.csv,.csv,HR,Restricted,641,2023-06-20,2023-08-21,False,0
C:\Users\Desktop\brochure.pdf,.pdf,IT,Restricted,1596,2023-10-08,2023-12-26,False,0
/mnt/secure/handbook.xlsx,.xlsx,Marketing,Internal,137,2024-06-01,2024-10-23,False,0
/var/db/investment.pdf,.pdf,Marketing,Public,147,2020-03-06,2020-03-09,True,1
C:\Users\syllabus.pptx,.pptx,HR,Internal,131,2022-11-07,2023-06-29,False,0
/mnt/projects/xray.txt,.txt,Operations,Internal,2410,2022-05-16,2022-05-17,True,0
/tmp/files/draft_budget_plan.xlsx,.xlsx,HR,Public,883,2023-12-22,2024-07-06,False,0
/srv/backup/product_specs_overview.xlsx,.xlsx,HR,Internal,643,2020-09-13,2021-05-14,False,0
/mnt/files/insurance.txt,.txt,IT,Confidential,177,2022-07-02,2022-07-04,True,0
/home/backup/cheque.pdf,.pdf,HR,Internal,234,2021-03-14,2021-03-18,True,1
/home/shared/design_mockup.pptx,.pptx,Finance,Internal,157,2024-07-12,2025-06-30,False,1
/srv/records/revenue_report.pptx,.pptx,Operations,Confidential,67,2020-07-19,2021-06-27,False,0
/srv/shared/board_meeting.txt,.txt,Operations,Internal,147,2020-05-24,2020-05-24,True,0
C:\Temp\investment_summary.txt,.txt,Marketing,Public,290,2021-08-03,2021-08-08,True,0
/home/media/animation.csv,.csv,Operations,Internal,265,2023-11-07,2024-07-27,False,0
/mnt/secure/design_mockup.pptx,.pptx,Finance,Internal,7220,2022-10-01,2023-08-22,False,1
/tmp/storage/government_notice.pdf,.pdf,IT,Public,188,2024-07-04,2024-09-23,False,0
/mnt/archive/report_overview.pdf,.pdf,HR,Confidential,1802,2023-12-12,2024-05-22,False,1
/mnt/files/final_presentation.csv,.csv,Operations,Restricted,765,2020-10-05,2021-04-17,False,0
/mnt/devices/development_notes_file.xlsx,.xlsx,Operations,Restricted,207,2024-12-16,2025-03-17,False,0
/srv/shared/worksheet.pdf,.pdf,Operations,Internal,505,2021-07-17,2022-04-24,False,1
/home/data/license.xlsx,.xlsx,Operations,Public,2573,2020-10-15,2020-10-19,True,1
/srv/users/disability.xlsx,.xlsx,Marketing,Public,424,2024-12-03,2024-12-03,True,0
/etc/logs/voter_id.pptx,.pptx,IT,Confidential,94,2024-04-16,2024-04-17,True,0
/home/shared/partnership_agreement_file.docx,.docx,Marketing,Confidential,69,2023-10-23,2023-12-07,False,1
C:\Windows\Temp\study_guide.pptx,.pptx,Finance,Confidential,34,2020-09-27,2021-03-01,False,0
C:\Users\Public\sales_data.xlsx,.xlsx,Finance,Confidential,140,2023-11-21,2023-11-24,True,1
/tmp/files/sketchbook.pptx,.pptx,Operations,Public,559,2021-12-22,2022-04-17,False,0
/home/common/gst.xlsx,.xlsx,HR,Restricted,1668,2023-01-27,2023-01-29,True,1
C:\Users\hotel_booking.txt,.txt,Operations,Confidential,13,2022-06-21,2022-08-01,False,0
/srv/docs/invoice.docx,.docx,IT,Confidential,2493,2022-09-12,2022-09-14,True,1
/var/backups/balance_sheet.docx,.docx,IT,Public,265,2020-06-23,2020-06-30,True,1
/var/lib/school_report.docx,.docx,HR,Internal,632,2023-11-20,2023-12-14,False,0
/var/tmp_storage/feature_list.docx,.docx,IT,Restricted,248,2022-01-04,2022-02-19,False,0
/var/tmp_storage/voter_id.pdf,.pdf,Marketing,Internal,78,2024-11-03,2024-11-06,True,1
C:\Users\Guest\passportCopy.docx,.docx,Marketing,Restricted,385,2022-04-13,2022-04-17,True,1
/mnt/archive/marketing_plan_record.csv,.csv,Operations,Restricted,1169,2022-09-06,2023-01-13,False,0
/etc/configs/mortgage.csv,.csv,HR,Confidential,1043,2023-11-25,2023-11-27,True,1
/var/local/financial_statement.txt,.txt,Operations,Public,1839,2025-01-25,2025-01-25,True,1
C:\Windows\Temp\loanAgreement.docx,.docx,Operations,Public,383,2022-02-20,2022-02-27,True,1
/var/run/tax_return.csv,.csv,Operations,Restricted,372,2020-07-21,2020-07-24,True,1
/srv/users/network_plan.xlsx,.xlsx,IT,Restricted,174,2023-07-28,2024-03-04,False,0
C:\Users\Desktop\patent.xlsx,.xlsx,HR,Internal,160,2023-12-24,2023-12-24,True,1
/home/docs/pan.docx,.docx,IT,Internal,64,2024-10-09,2024-10-13,True,1
/home/system/emergency.csv,.csv,IT,Public,245,2022-07-07,2022-07-10,True,0
/etc/logs/corporate_law.pdf,.pdf,Finance,Public,756,2022-01-03,2022-01-06,True,1
/srv/records/supplier_contract.pdf,.pdf,HR,Restricted,2175,2023-01-03,2023-01-10,True,1
/srv/users/testimony.xlsx,.xlsx,IT,Restricted,665,2022-10-10,2022-10-12,True,1
/mnt/mounts/product_catalog.pptx,.pptx,Operations,Confidential,986,2024-12-26,2025-11-26,False,0
/var/backups/conference_agenda.pdf,.pdf,Finance,Restricted,542,2020-12-21,2021-03-15,False,0
/var/lib/panCard.docx,.docx,IT,Public,137,2020-04-03,2020-04-08,True,1
/mnt/secure/api_documentation.txt,.txt,IT,Restricted,42,2021-07-08,2021-09-28,False,0
/mnt/files/compliance.csv,.csv,Marketing,Restricted,61,2020-11-11,2020-11-16,True,1
/mnt/projects/flyer.txt,.txt,Marketing,Internal,454,2022-05-03,2022-08-17,False,0
/var/logs/budget_plan.docx,.docx,HR,Confidential,283,2023-12-16,2023-12-21,True,1
/home/backup/movie_list.xlsx,.xlsx,Marketing,Public,340,2021-05-12,2022-03-27,False,0
/srv/records/software_update.docx,.docx,HR,Public,359,2023-05-09,2024-04-28,False,0
C:\Users\Documents\reference_data.txt,.txt,Operations,Public,737,2024-11-04,2025-02-25,False,0
/mnt/projects/old_release_notes.pdf,.pdf,Marketing,Restricted,1945,2024-03-13,2024-07-10,False,0
/etc/logs/instructions.docx,.docx,Finance,Internal,49,2024-10-02,2025-04-01,False,1
/home/local/Bank_Statement.docx,.docx,IT,Internal,79,2023-03-26,2023-03-29,True,1
/var/spool/project_plan.pptx,.pptx,HR,Restricted,274,2021-03-24,2021-11-20,False,0
/var/tmp/medication.pdf,.pdf,Finance,Internal,156,2025-02-12,2025-02-12,True,1
/mnt/logs/development_notes.pdf,.pdf,Operations,Public,594,2023-12-14,2024-09-03,False,0
/home/shared/passport.docx,.docx,HR,Restricted,1074,2024-12-28,2024-12-31,True,1
C:\Program Files\backup_technical_doc.pdf,.pdf,Finance,Internal,617,2022-09-03,2023-08-31,False,0
/etc/configs/budget_tracker.xlsx,.xlsx,Finance,Restricted,547,2023-01-12,2023-12-18,False,0
/mnt/devices/data_privacy.pptx,.pptx,Finance,Internal,1663,2023-05-30,2023-06-01,True,1
/home/common/national_insurance.pdf,.pdf,Marketing,Internal,2502,2023-04-07,2023-04-10,True,1
/home/docs/treatment.pdf,.pdf,Marketing,Restricted,1939,2020-04-29,2020-04-29,True,1
/mnt/backup/event_schedule.pptx,.pptx,Operations,Restricted,947,2022-12-12,2023-02-10,False,0
C:\Program Files\disclosure.docx,.docx,IT,Public,259,2024-03-13,2024-03-19,True,1
/mnt/mounts/presentation.txt,.txt,Finance,Confidential,558,2021-06-20,2021-06-25,True,0
C:\Windows\Temp\v1_memo.csv,.csv,IT,Restricted,1369,2020-03-09,2020-08-17,False,0
/mnt/files/aadharcard.pptx,.pptx,Operations,Confidential,125,2020-08-11,2020-08-14,True,0
/srv/logs/CEO.xlsx,.xlsx,Operations,Restricted,645,2024-04-22,2024-04-27,True,1
C:\Windows\System32\updated_movie_list.txt,.txt,IT,Public,113,2023-06-15,2024-01-24,False,0
/srv/storage/industry_insights_record.pdf,.pdf,HR,Public,412,2023-01-02,2023-05-10,False,1
C:\Windows\System32\patch_notes_doc.docx,.docx,Operations,Public,269,2021-03-21,2022-03-04,False,0
/home/local/storyboard_overview.csv,.csv,IT,Restricted,664,2021-11-18,2021-12-08,False,1
/mnt/projects/home_maintenance.xlsx,.xlsx,IT,Restricted,132,2020-12-12,2021-05-22,False,0
/var/lib/university_brochure_data.xlsx,.xlsx,Finance,Confidential,1728,2023-04-03,2023-12-22,False,0
/var/local/cybersecurity.csv,.csv,Finance,Restricted,15,2022-01-06,2022-01-06,True,1
C:\Program Files\partnership.txt,.txt,HR,Restricted,1255,2023-07-15,2023-07-17,True,1
/srv/records/identity_proof.pdf,.pdf,Operations,Restricted,133,2021-01-26,2021-01-28,True,1
C:\Program Files\project_plan.txt,.txt,Operations,Restricted,941,2023-03-20,2023-04-06,False,0
C:\Windows\Temp\new_software_update.pptx,.pptx,Marketing,Restricted,1935,2023-02-04,2023-03-23,False,0
/var/tmpdata/news.pdf,.pdf,Operations,Internal,572,2022-09-26,2023-03-19,False,0
C:\Users\Administrator\new_task_list.txt,.txt,Marketing,Restricted,6236,2022-04-23,2022-11-09,False,0
/var/local/bank.docx,.docx,IT,Restricted,248,2022-10-07,2022-10-08,True,1
/srv/records/business.docx,.docx,HR,Restricted,171,2024-07-20,2024-07-24,True,1
/mnt/dev/exam_papers.pdf,.pdf,Operations,Public,206,2022-10-23,2023-06-27,False,0
/tmp/files/new_travel_blog.pptx,.pptx,Operations,Restricted,305,2021-09-16,2022-07-11,False,0
/mnt/projects/report_overview.pptx,.pptx,Marketing,Public,1173,2020-03-12,2020-09-24,False,0
/home/local/securities.pdf,.pdf,Finance,Restricted,917,2022-10-24,2022-10-30,True,1
C:\Users\Default\packing_list.txt,.txt,Marketing,Restricted,1259,2022-05-16,2023-02-15,False,0
C:\Windows\System32\expense_sheet.pdf,.pdf,Finance,Public,1030,2020-11-25,2021-06-04,False,0
C:\Users\Administrator\proprietary.docx,.docx,Finance,Internal,1178,2022-10-19,2022-10-22,True,1
/home/user/Documents/garden_tips.txt,.txt,Marketing,Confidential,394,2023-03-08,2023-06-09,False,0
/var/lib/privileged.docx,.docx,Finance,Confidential,2269,2021-01-06,2021-01-09,True,1
/home/local/aadhar_card.txt,.txt,Operations,Confidential,5180,2021-10-14,2021-10-20,True,0
/var/tmpdata/executive_summary.xlsx,.xlsx,HR,Internal,28,2021-08-23,2021-08-25,True,1
/home/media/script.pdf,.pdf,Operations,Public,377,2022-03-16,2022-09-15,False,0
/home/downloads/press_release.xlsx,.xlsx,Finance,Confidential,307,2024-10-23,2025-01-17,False,0
/home/user/Documents/Bank_Statement.csv,.csv,Operations,Internal,151,2024-08-15,2024-08-16,True,0
/var/tmp_storage/public_notice_log.txt,.txt,Operations,Confidential,372,2024-07-02,2024-07-11,False,0
/mnt/dev/architecture_diagram.xlsx,.xlsx,Marketing,Restricted,509,2020-03-13,2020-11-10,False,0
/var/run/agreement.pptx,.pptx,IT,Confidential,156,2021-07-16,2021-07-16,True,1
/srv/temp/salary.csv,.csv,Operations,Public,851,2023-01-01,2023-01-03,True,0
/var/tmp/development_notes_file.docx,.docx,Operations,Internal,685,2021-04-12,2021-07-30,False,0
/home/user/Documents/meditation_notes_file.txt,.txt,Marketing,Public,985,2021-05-03,2021-08-02,False,0
/home/media/credit.pdf,.pdf,IT,Restricted,85,2022-12-19,2022-12-26,True,1
C:\Users\Desktop\feature_list.xlsx,.xlsx,HR,Public,3798,2024-09-05,2024-10-20,False,0
/var/spool/xray.pptx,.pptx,HR,Confidential,281,2024-09-21,2024-09-21,True,1
/var/db/marketing_plan.xlsx,.xlsx,Operations,Confidential,773,2022-04-25,2022-06-14,False,0
/srv/system/sin.xlsx,.xlsx,Operations,Confidential,167,2023-01-24,2023-01-31,True,0
C:\Users\Documents\treatment.csv,.csv,Finance,Internal,472,2022-09-15,2022-09-20,True,1
/home/system/home_maintenance.txt,.txt,HR,Internal,363,2024-01-07,2024-06-05,False,0
/home/local/tourist_guide.pdf,.pdf,Operations,Restricted,2346,2023-01-29,2023-09-17,False,0
C:\Users\Administrator\press_announcement.docx,.docx,IT,Public,208,2022-08-07,2023-07-20,False,0
C:\Users\sin.xlsx,.xlsx,Finance,Internal,36,2020-04-28,2020-05-04,True,1
/mnt/projects/kyc.xlsx,.xlsx,IT,Restricted,44,2021-10-13,2021-10-19,True,1
/mnt/secure/itinerary.txt,.txt,Marketing,Internal,379,2022-09-16,2022-12-14,False,0
/var/tmp_storage/sports_schedule.docx,.docx,Finance,Public,122,2023-10-26,2024-03-19,False,0
C:\Users\Desktop\user_manual.docx,.docx,HR,Public,335,2025-01-28,2025-03-16,False,0
/mnt/archive/residence_permit.pptx,.pptx,HR,Internal,416,2023-08-22,2023-08-29,True,1
/srv/backup/driving_license.csv,.csv,Operations,Public,526,2022-03-02,2022-03-02,True,0
/srv/logs/loanAgreement.pdf,.pdf,Marketing,Confidential,1126,2020-08-11,2020-08-17,True,1
/var/lib/corporate_law.xlsx,.xlsx,IT,Public,2808,2024-09-06,2024-09-10,True,0
/mnt/data/agreement.xlsx,.xlsx,Operations,Restricted,1241,2024-05-23,2024-05-30,True,1
/srv/shared/covid.txt,.txt,HR,Restricted,89,2023-06-23,2023-06-29,True,1
/srv/records/bank.pdf,.pdf,Operations,Confidential,494,2024-01-23,2024-01-30,True,1
/mnt/storage/client.txt,.txt,Finance,Confidential,88,2024-06-20,2024-06-25,True,1
/home/user/Documents/policy_brief.xlsx,.xlsx,IT,Public,2719,2021-07-26,2022-04-02,False,0
/srv/records/script.txt,.txt,IT,Restricted,459,2020-07-23,2020-10-08,False,0
/srv/system/design_mockup.txt,.txt,HR,Restricted,919,2024-01-20,2024-11-23,False,0
/var/tmpdata/conference_paper.csv,.csv,Operations,Public,583,2022-03-24,2022-08-23,False,0
/home/system/policy_doc.csv,.csv,HR,Confidential,298,2021-02-22,2021-02-24,True,1
/mnt/files/memo.docx,.docx,IT,Restricted,4813,2022-09-03,2022-12-27,False,0
C:\Windows\System32\book_club_info.docx,.docx,Operations,Confidential,57,2024-04-30,2025-01-14,False,0
/tmp/files/balance_sheet.xlsx,.xlsx,HR,Confidential,32,2025-01-22,2025-01-28,True,1
/var/tmp/cooking_tips.docx,.docx,Operations,Confidential,349,2024-04-15,2025-02-19,False,0
/home/data/driving_license.pdf,.pdf,Operations,Confidential,1790,2023-01-14,2023-01-21,True,1
/srv/temp/business_roadmap_log.pdf,.pdf,HR,Confidential,356,2020-03-27,2020-10-07,False,0
/srv/shared/client.pdf,.pdf,HR,Confidential,358,2021-12-13,2021-12-15,True,1
C:\Users\Guest\time_tracker.pdf,.pdf,Marketing,Confidential,785,2021-10-12,2021-10-22,False,0
/mnt/files/arbitration.pdf,.pdf,Marketing,Confidential,657,2022-09-18,2022-09-18,True,1
/srv/logs/user_manual.csv,.csv,Marketing,Public,233,2023-04-30,2024-04-24,False,0
C:\Windows\Temp\home_maintenance.txt,.txt,IT,Public,658,2020-11-08,2021-01-25,False,0
/srv/users/game_rules_file.txt,.txt,Operations,Public,553,2023-10-18,2024-10-04,False,0
/srv/docs/budget_plan.docx,.docx,Marketing,Restricted,185,2020-04-14,2021-03-08,False,0
/var/run/status_update.xlsx,.xlsx,IT,Internal,88,2021-10-18,2022-05-10,False,0
/home/media/payslip.docx,.docx,Finance,Confidential,63,2023-01-11,2023-01-16,True,1
/mnt/data/v1_poetry.pptx,.pptx,Operations,Internal,109,2025-03-02,2025-08-18,False,0
/mnt/mounts/journal.xlsx,.xlsx,IT,Restricted,225,2023-11-22,2023-12-31,False,0
C:\Windows\System32\survey.pptx,.pptx,Finance,Public,412,2022-11-10,2023-04-11,False,0
/var/local/dl.pdf,.pdf,Finance,Confidential,629,2022-03-18,2022-03-23,True,1
C:\Users\troubleshooting_guide.pptx,.pptx,Finance,Public,386,2023-06-11,2023-12-29,False,0
/mnt/data/aadhar_card.pdf,.pdf,Finance,Public,898,2023-01-03,2023-01-05,True,1
/srv/shared/feature_list.pdf,.pdf,IT,Public,299,2023-03-21,2023-05-29,False,0
/var/tmp/court.xlsx,.xlsx,IT,Restricted,288,2025-01-03,2025-01-06,True,1
/var/tmp_storage/packing_list.csv,.csv,Operations,Internal,171,2021-11-03,2022-03-11,False,0
/home/user/Documents/song_lyrics.txt,.txt,IT,Confidential,54,2022-12-06,2023-04-09,False,0
C:\Users\whitepaper.docx,.docx,Operations,Confidential,149,2021-08-04,2022-03-26,False,0
/var/lib/survey_record.docx,.docx,HR,Internal,3539,2021-05-16,2021-05-30,False,0
/var/tmp/university_brochure.xlsx,.xlsx,Marketing,Restricted,35,2021-04-05,2021-09-09,False,0
/srv/records/hospital_bill.csv,.csv,Operations,Restricted,664,2021-12-13,2021-12-16,True,1
/mnt/projects/statistics.pdf,.pdf,Operations,Restricted,29,2021-11-17,2022-06-08,False,0
/home/local/marketing_plan_record.csv,.csv,Operations,Public,2606,2023-10-24,2023-12-22,False,0
/var/tmp/checklist_data.csv,.csv,Operations,Confidential,1388,2024-01-30,2024-02-14,False,0
/etc/logs/corporate_policy.xlsx,.xlsx,Operations,Confidential,1487,2020-07-27,2020-07-29,True,1
/srv/storage/city_map.xlsx,.xlsx,HR,Internal,1436,2023-04-12,2023-09-03,False,0
/home/docs/contract_doc.docx,.docx,Finance,Internal,902,2020-07-22,2020-07-27,True,1
/mnt/files/dl.xlsx,.xlsx,Marketing,Internal,169,2022-03-06,2022-03-13,True,0
/srv/records/event_schedule_details.csv,.csv,Operations,Public,12955,2021-01-20,2021-11-01,False,0
C:\Users\Public\blood_test.docx,.docx,IT,Internal,178,2022-09-13,2022-09-18,True,1
C:\Users\Administrator\product_specs.xlsx,.xlsx,IT,Confidential,150,2020-06-07,2021-05-03,False,0
C:\Users\Desktop\employee_data.xlsx,.xlsx,IT,Confidential,440,2020-11-11,2020-11-17,True,1
/tmp/files/CEO.xlsx,.xlsx,Finance,Public,1095,2021-10-20,2021-10-24,True,1
/var/db/cybersecurity.pdf,.pdf,Finance,Internal,199,2023-08-24,2023-08-26,True,1
/var/tmp/testimony.pdf,.pdf,IT,Internal,738,2023-06-28,2023-07-04,True,1
/home/downloads/mental_health.docx,.docx,HR,Public,228,2021-11-18,2021-11-23,True,1
/home/shared/announcement.docx,.docx,Marketing,Restricted,653,2024-01-11,2024-11-28,False,0
/var/local/network_plan.txt,.txt,HR,Public,1842,2023-06-01,2024-04-29,False,0
/var/lib/aadhaar.txt,.txt,Finance,Public,128,2020-07-17,2020-07-17,True,1
/var/spool/disability.csv,.csv,Marketing,Internal,266,2022-11-09,2022-11-11,True,0
/var/backups/backup_lecture_notes.docx,.docx,HR,Internal,1772,2020-07-14,2021-02-04,False,0
/mnt/devices/design_doc.txt,.txt,Marketing,Confidential,93,2022-12-07,2023-07-15,False,0
C:\Temp\nda_doc.xlsx,.xlsx,Marketing,Internal,737,2024-04-26,2024-05-01,True,0
/home/docs/v1_api_documentation.csv,.csv,Marketing,Restricted,3951,2020-07-19,2021-05-06,False,0
/home/admin/logs/sales_data.xlsx,.xlsx,Finance,Confidential,587,2023-11-01,2023-11-04,True,1
/srv/temp/compliance.xlsx,.xlsx,HR,Internal,9981,2024-11-01,2024-11-01,True,1
/srv/users/profit_loss.pdf,.pdf,Finance,Restricted,584,2024-06-06,2024-06-12,True,1
/home/shared/legal_notice_details.pptx,.pptx,Operations,Internal,15,2023-03-30,2023-10-07,False,0
C:\Windows\System32\residence_permit.txt,.txt,Finance,Internal,2111,2022-04-30,2022-05-01,True,1
/mnt/devices/questionnaire.txt,.txt,Marketing,Confidential,133,2022-06-24,2023-03-26,False,0
/tmp/storage/research_paper.pptx,.pptx,IT,Internal,242,2024-03-15,2024-11-30,False,0
/home/admin/logs/task_list_file.csv,.csv,IT,Internal,603,2022-08-24,2022-12-24,False,0
/mnt/backup/mortgage.docx,.docx,IT,Confidential,118,2022-03-19,2022-03-19,True,0
C:\Program Files\proposal.pptx,.pptx,Finance,Internal,896,2022-09-04,2022-09-05,True,1
/home/system/cooking_tips.csv,.csv,Marketing,Restricted,429,2021-04-15,2022-03-07,False,0
C:\Users\Administrator\radiology.txt,.txt,IT,Public,834,2023-01-09,2023-01-15,True,0
/home/backup/video_script.pdf,.pdf,HR,Internal,42,2020-06-14,2021-05-01,False,0
/tmp/files/ledger.xlsx,.xlsx,Finance,Restricted,766,2020-09-29,2020-10-01,True,1
/home/local/salary_slip.docx,.docx,Finance,Public,107,2020-12-30,2021-01-04,True,1
/home/media/storyboard.txt,.txt,Marketing,Restricted,405,2023-04-09,2023-07-09,False,0
C:\Program Files\development_notes_file.docx,.docx,Marketing,Confidential,1491,2024-11-15,2025-02-27,False,1
C:\Windows\Temp\assignment.xlsx,.xlsx,Operations,Restricted,200,2023-10-07,2024-04-22,False,1
C:\Users\Documents\backup_report.pptx,.pptx,Operations,Confidential,629,2024-05-07,2025-05-04,False,0
/home/user/Documents/kyc.docx,.docx,IT,Confidential,54,2021-02-17,2021-02-20,True,1
/mnt/devices/lecture_notes_file.pptx,.pptx,Finance,Public,2413,2024-07-06,2025-05-11,False,0
/etc/configs/brochure.pdf,.pdf,Operations,Confidential,932,2020-10-04,2021-05-14,False,0
/var/tmp/debit.xlsx,.xlsx,Operations,Public,127,2024-10-27,2024-10-28,True,1
/srv/records/scan.pdf,.pdf,HR,Internal,2426,2025-01-24,2025-01-25,True,1
/tmp/storage/copyright.docx,.docx,Marketing,Restricted,251,2021-05-09,2021-05-13,True,1
/srv/docs/disease.xlsx,.xlsx,IT,Restricted,414,2023-03-05,2023-03-11,True,1
/var/logs/passportCopy.docx,.docx,Finance,Confidential,42,2022-12-09,2022-12-16,True,1
/srv/users/bulletin.csv,.csv,IT,Confidential,2143,2024-06-15,2024-08-25,False,0
/home/downloads/medicalRecord.xlsx,.xlsx,Operations,Internal,313,2022-04-10,2022-04-16,True,0
/srv/storage/confidential_doc.pptx,.pptx,Marketing,Public,522,2022-10-02,2022-10-03,True,0
/mnt/files/non_disclosure.txt,.txt,HR,Internal,171,2020-05-04,2020-05-09,True,1
/var/backups/sales_data.xlsx,.xlsx,Finance,Internal,594,2022-07-09,2022-07-16,True,1
C:\Temp\travel_blog_notes.txt,.txt,Marketing,Confidential,522,2020-12-19,2020-12-31,False,0
/srv/docs/contract.docx,.docx,HR,Restricted,435,2021-05-24,2021-05-29,True,1
/home/system/HR.txt,.txt,Operations,Internal,169,2021-02-06,2021-02-08,True,0
/home/user/Documents/mortgage.csv,.csv,Operations,Public,5117,2022-10-09,2022-10-09,True,0
/var/logs/aadhar_card.txt,.txt,HR,Confidential,123,2023-10-11,2023-10-12,True,0
C:\Users\Public\market_analysis.xlsx,.xlsx,Finance,Restricted,599,2025-02-04,2025-02-04,True,1
/home/admin/logs/birth_certificate.csv,.csv,Operations,Public,893,2024-06-13,2024-06-15,True,0
/tmp/storage/gst.pptx,.pptx,Finance,Public,380,2020-04-28,2020-04-29,True,1
/var/lib/report.docx,.docx,Operations,Internal,1321,2020-08-25,2021-03-01,False,0
/mnt/projects/info_handbook.csv,.csv,Operations,Internal,1483,2020-03-24,2020-07-20,False,0
/home/common/invoice.csv,.csv,Marketing,Confidential,269,2023-09-01,2023-09-05,True,0
C:\Users\Guest\nda.txt,.txt,Finance,Restricted,145,2023-03-23,2023-03-26,True,1
/mnt/data/brochure.xlsx,.xlsx,Operations,Public,131,2021-05-13,2022-04-14,False,0
/var/lib/handbook.pdf,.pdf,HR,Confidential,399,2021-04-19,2022-04-15,False,0
/srv/shared/university_brochure_data.pdf,.pdf,Finance,Confidential,136,2020-05-27,2020-12-20,False,0
/mnt/files/employee_data.xlsx,.xlsx,IT,Confidential,46,2020-10-16,2020-10-16,True,0
/var/run/trip_plan_file.docx,.docx,IT,Restricted,96,2023-12-25,2024-08-26,False,0
